strategy_id,candidate_id,feature_snapshot_id,trading_date,signal_ts_ns,signal_ts_utc,direction,regime_label,entry_price,stop_price,target_prices,exit_ts_ns,exit_ts_utc,exit_price_weighted,exit_reason,holding_minutes,gross_points,gross_usd,round_turn_cost_usd,net_usd,mfe_points,mae_points,dynamic_target_rr
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-02-1646235120000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-02-1646235120000000000,2022-03-02,1646235120000000000,2022-03-02T15:32:00.000000000Z,long,low,14055.5,13950.25,pt1:14160.75|pt2:14266,1646248080000000000,2022-03-02T19:08:00.000000000Z,14213.375,pt2,216,157.875,315.75,2,313.75,211.75,42.75,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-03-04-1646416080000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-03-04-1646416080000000000,2022-03-04,1646416080000000000,2022-03-04T17:48:00.000000000Z,short,high,13833.5,13996,pt1:13671|pt2:13508.5,1646427540000000000,2022-03-04T20:59:00.000000000Z,13834,rth_close,191,-0.5,-1,2,-3,91.5,101,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-03-08-1646752680000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-03-08-1646752680000000000,2022-03-08,1646752680000000000,2022-03-08T15:18:00.000000000Z,short,high,13221,13374.25,pt1:13067.75|pt2:12914.5,1646759400000000000,2022-03-08T17:10:00.000000000Z,13374.25,stop,112,-153.25,-306.5,2,-308.5,102,158.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-10-1646932860000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-10-1646932860000000000,2022-03-10,1646932860000000000,2022-03-10T17:21:00.000000000Z,long,low,13488.75,13395.75,pt1:13581.75|pt2:13674.75,1646945940000000000,2022-03-10T20:59:00.000000000Z,13586.5,pt1_then_rth_close,218,97.75,195.5,2,193.5,146.75,68,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-03-10-1646940720000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-03-10-1646940720000000000,2022-03-10,1646940720000000000,2022-03-10T19:32:00.000000000Z,long,low,13595,13486.75,pt1:13703.25|pt2:13811.5,1646945940000000000,2022-03-10T20:59:00.000000000Z,13591.25,rth_close,87,-3.75,-7.5,2,-9.5,40.5,44,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-03-15-1647353160000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-03-15-1647353160000000000,2022-03-15,1647353160000000000,2022-03-15T14:06:00.000000000Z,long,low,13213.75,13090.5,pt1:13337|pt2:13460.25,1647372660000000000,2022-03-15T19:31:00.000000000Z,13398.625,pt2,325,184.875,369.75,2,367.75,251.75,49.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-15-1647353160000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-15-1647353160000000000,2022-03-15,1647353160000000000,2022-03-15T14:06:00.000000000Z,long,low,13213.75,13090.5,pt1:13337|pt2:13460.25,1647372660000000000,2022-03-15T19:31:00.000000000Z,13398.625,pt2,325,184.875,369.75,2,367.75,251.75,49.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-03-18-1647614280000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-03-18-1647614280000000000,2022-03-18,1647614280000000000,2022-03-18T14:38:00.000000000Z,long,low,14153,13994.75,pt1:14311.25|pt2:14469.5,1647633540000000000,2022-03-18T19:59:00.000000000Z,14360.125,pt1_then_rth_close,321,207.125,414.25,2,412.25,270.75,14.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-18-1647614280000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-18-1647614280000000000,2022-03-18,1647614280000000000,2022-03-18T14:38:00.000000000Z,long,low,14153,13994.75,pt1:14311.25|pt2:14469.5,1647633540000000000,2022-03-18T19:59:00.000000000Z,14360.125,pt1_then_rth_close,321,207.125,414.25,2,412.25,270.75,14.5,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-03-21-1647871500000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-03-21-1647871500000000000,2022-03-21,1647871500000000000,2022-03-21T14:05:00.000000000Z,short,high,14292.5,14467.25,pt1:14117.75|pt2:13943,1647892740000000000,2022-03-21T19:59:00.000000000Z,14371.75,rth_close,354,-79.25,-158.5,2,-160.5,108.75,162.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-03-23-1648061280000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-03-23-1648061280000000000,2022-03-23,1648061280000000000,2022-03-23T18:48:00.000000000Z,long,low,14547,14460.25,pt1:14633.75|pt2:14720.5,1648065060000000000,2022-03-23T19:51:00.000000000Z,14460.25,stop,63,-86.75,-173.5,2,-175.5,6.75,88.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-24-1648132320000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-24-1648132320000000000,2022-03-24,1648132320000000000,2022-03-24T14:32:00.000000000Z,long,low,14495.25,14432.75,pt1:14557.75|pt2:14620.25,1648135560000000000,2022-03-24T15:26:00.000000000Z,14589,pt2,54,93.75,187.5,2,185.5,126.75,9.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-03-24-1648134120000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-03-24-1648134120000000000,2022-03-24,1648134120000000000,2022-03-24T15:02:00.000000000Z,long,low,14552,14468.5,pt1:14635.5|pt2:14719,1648149840000000000,2022-03-24T19:24:00.000000000Z,14677.25,pt2,262,125.25,250.5,2,248.5,167,22.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-25-1648217280000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-25-1648217280000000000,2022-03-25,1648217280000000000,2022-03-25T14:08:00.000000000Z,long,low,14738,14694,pt1:14782|pt2:14826,1648220880000000000,2022-03-25T15:08:00.000000000Z,14738,stop,60,0,0,2,-2,69.5,58.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-03-25-1648219260000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-03-25-1648219260000000000,2022-03-25,1648219260000000000,2022-03-25T14:41:00.000000000Z,long,low,14789,14707.5,pt1:14870.5|pt2:14952,1648220460000000000,2022-03-25T15:01:00.000000000Z,14707.5,stop,20,-81.5,-163,2,-165,18.5,86.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-25-1648232880000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-25-1648232880000000000,2022-03-25,1648232880000000000,2022-03-25T18:28:00.000000000Z,long,low,14722.5,14572,pt1:14873|pt2:15023.5,1648238340000000000,2022-03-25T19:59:00.000000000Z,14755.25,rth_close,91,32.75,65.5,2,63.5,36.75,95.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-28-1648488060000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-28-1648488060000000000,2022-03-28,1648488060000000000,2022-03-28T17:21:00.000000000Z,long,low,14814,14700.5,pt1:14927.5|pt2:15041,1648497540000000000,2022-03-28T19:59:00.000000000Z,14957.25,pt1_then_rth_close,158,143.25,286.5,2,284.5,174,5.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-29-1648565400000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-29-1648565400000000000,2022-03-29,1648565400000000000,2022-03-29T14:50:00.000000000Z,long,low,15121.75,15032.5,pt1:15211|pt2:15300.25,1648583940000000000,2022-03-29T19:59:00.000000000Z,15225.875,pt1_then_rth_close,309,104.125,208.25,2,206.25,147.25,42,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-03-29-1648579860000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-03-29-1648579860000000000,2022-03-29,1648579860000000000,2022-03-29T18:51:00.000000000Z,long,low,15220,15105,pt1:15335|pt2:15450,1648583940000000000,2022-03-29T19:59:00.000000000Z,15240.75,rth_close,68,20.75,41.5,2,39.5,49,17.5,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-03-30-1648650420000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-03-30-1648650420000000000,2022-03-30,1648650420000000000,2022-03-30T14:27:00.000000000Z,long,low,15209.5,15141,pt1:15278|pt2:15346.5,1648652640000000000,2022-03-30T15:04:00.000000000Z,15141,stop,37,-68.5,-137,2,-139,25.5,75.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-30-1648650420000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-30-1648650420000000000,2022-03-30,1648650420000000000,2022-03-30T14:27:00.000000000Z,long,low,15209.5,15141,pt1:15278|pt2:15346.5,1648652640000000000,2022-03-30T15:04:00.000000000Z,15141,stop,37,-68.5,-137,2,-139,25.5,75.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-30-1648654440000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-30-1648654440000000000,2022-03-30,1648654440000000000,2022-03-30T15:34:00.000000000Z,long,low,15141.75,15096.5,pt1:15187|pt2:15232.25,1648664820000000000,2022-03-30T18:27:00.000000000Z,15141.75,stop,173,0,0,2,-2,55,46.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-31-1648735620000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-31-1648735620000000000,2022-03-31,1648735620000000000,2022-03-31T14:07:00.000000000Z,long,low,14998,14965.5,pt1:15030.5|pt2:15063,1648737960000000000,2022-03-31T14:46:00.000000000Z,15046.75,pt2,39,48.75,97.5,2,95.5,79.5,6.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-31-1648740420000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-31-1648740420000000000,2022-03-31,1648740420000000000,2022-03-31T15:27:00.000000000Z,long,low,15032,14965.5,pt1:15098.5|pt2:15165,1648750560000000000,2022-03-31T18:16:00.000000000Z,14965.5,stop,169,-66.5,-133,2,-135,42,71.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-03-31-1648752900000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-03-31-1648752900000000000,2022-03-31,1648752900000000000,2022-03-31T18:55:00.000000000Z,long,low,15007.75,14959.75,pt1:15055.75|pt2:15103.75,1648755180000000000,2022-03-31T19:33:00.000000000Z,15007.75,stop,38,0,0,2,-2,57.25,55.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-01-1648822260000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-01-1648822260000000000,2022-04-01,1648822260000000000,2022-04-01T14:11:00.000000000Z,long,low,14860.5,14805.5,pt1:14915.5|pt2:14970.5,1648827300000000000,2022-04-01T15:35:00.000000000Z,14805.5,stop,84,-55,-110,2,-112,38.25,68.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-01-1648837740000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-01-1648837740000000000,2022-04-01,1648837740000000000,2022-04-01T18:29:00.000000000Z,long,low,14821.25,14725,pt1:14917.5|pt2:15013.75,1648843140000000000,2022-04-01T19:59:00.000000000Z,14861,rth_close,90,39.75,79.5,2,77.5,49.5,73.5,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-04-04-1649083680000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-04-04-1649083680000000000,2022-04-04,1649083680000000000,2022-04-04T14:48:00.000000000Z,long,low,15052,14883.5,pt1:15220.5|pt2:15389,1649102340000000000,2022-04-04T19:59:00.000000000Z,15164,rth_close,311,112,224,2,222,115,3.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-04-1649083680000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-04-1649083680000000000,2022-04-04,1649083680000000000,2022-04-04T14:48:00.000000000Z,long,low,15052,14883.5,pt1:15220.5|pt2:15389,1649102340000000000,2022-04-04T19:59:00.000000000Z,15164,rth_close,311,112,224,2,222,115,3.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-05-1649167320000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-05-1649167320000000000,2022-04-05,1649167320000000000,2022-04-05T14:02:00.000000000Z,long,low,15089.75,15046.75,pt1:15132.75|pt2:15175.75,1649167500000000000,2022-04-05T14:05:00.000000000Z,15046.75,stop,3,-43,-86,2,-88,11,68.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-06-1649256360000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-06-1649256360000000000,2022-04-06,1649256360000000000,2022-04-06T14:46:00.000000000Z,long,low,14519.25,14454.5,pt1:14584|pt2:14648.75,1649257740000000000,2022-04-06T15:09:00.000000000Z,14454.5,stop,23,-64.75,-129.5,2,-131.5,2.75,69.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-06-1649260080000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-06-1649260080000000000,2022-04-06,1649260080000000000,2022-04-06T15:48:00.000000000Z,long,low,14506.75,14444.5,pt1:14569|pt2:14631.25,1649262000000000000,2022-04-06T16:20:00.000000000Z,14444.5,stop,32,-62.25,-124.5,2,-126.5,17.75,70.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-06-1649268480000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-06-1649268480000000000,2022-04-06,1649268480000000000,2022-04-06T18:08:00.000000000Z,long,low,14505.5,14420,pt1:14591|pt2:14676.5,1649268900000000000,2022-04-06T18:15:00.000000000Z,14420,stop,7,-85.5,-171,2,-173,10,87.5,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-04-07-1649340000000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-04-07-1649340000000000000,2022-04-07,1649340000000000000,2022-04-07T14:00:00.000000000Z,long,low,14578.25,14459,pt1:14697.5|pt2:14816.75,1649342400000000000,2022-04-07T14:40:00.000000000Z,14459,stop,40,-119.25,-238.5,2,-240.5,30,131.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-07-1649340000000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-07-1649340000000000000,2022-04-07,1649340000000000000,2022-04-07T14:00:00.000000000Z,long,low,14578.25,14459,pt1:14697.5|pt2:14816.75,1649342400000000000,2022-04-07T14:40:00.000000000Z,14459,stop,40,-119.25,-238.5,2,-240.5,30,131.5,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-04-08-1649430240000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-04-08-1649430240000000000,2022-04-08,1649430240000000000,2022-04-08T15:04:00.000000000Z,long,low,14477.25,14311.75,pt1:14642.75|pt2:14808.25,1649447940000000000,2022-04-08T19:59:00.000000000Z,14311.75,stop,295,-165.5,-331,2,-333,20.75,166.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-08-1649430240000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-08-1649430240000000000,2022-04-08,1649430240000000000,2022-04-08T15:04:00.000000000Z,long,low,14477.25,14311.75,pt1:14642.75|pt2:14808.25,1649447940000000000,2022-04-08T19:59:00.000000000Z,14311.75,stop,295,-165.5,-331,2,-333,20.75,166.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-11-1649697360000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-11-1649697360000000000,2022-04-11,1649697360000000000,2022-04-11T17:16:00.000000000Z,long,low,14107.5,14033.5,pt1:14181.5|pt2:14255.5,1649705520000000000,2022-04-11T19:32:00.000000000Z,14033.5,stop,136,-74,-148,2,-150,15.5,78.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-12-1649776680000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-12-1649776680000000000,2022-04-12,1649776680000000000,2022-04-12T15:18:00.000000000Z,long,low,14140,14082.5,pt1:14197.5|pt2:14255,1649780700000000000,2022-04-12T16:25:00.000000000Z,14140,stop,67,0,0,2,-2,62,66.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-12-1649782200000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-12-1649782200000000000,2022-04-12,1649782200000000000,2022-04-12T16:50:00.000000000Z,long,low,14114.25,14061.25,pt1:14167.25|pt2:14220.25,1649782980000000000,2022-04-12T17:03:00.000000000Z,14061.25,stop,13,-53,-106,2,-108,1.25,55,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-04-18-1650294540000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-04-18-1650294540000000000,2022-04-18,1650294540000000000,2022-04-18T15:09:00.000000000Z,long,low,13933.25,13826.5,pt1:14040|pt2:14146.75,1650298260000000000,2022-04-18T16:11:00.000000000Z,13826.5,stop,62,-106.75,-213.5,2,-215.5,8,111.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-18-1650294540000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-18-1650294540000000000,2022-04-18,1650294540000000000,2022-04-18T15:09:00.000000000Z,long,low,13933.25,13826.5,pt1:14040|pt2:14146.75,1650298260000000000,2022-04-18T16:11:00.000000000Z,13826.5,stop,62,-106.75,-213.5,2,-215.5,8,111.25,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-04-20-1650463260000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-04-20-1650463260000000000,2022-04-20,1650463260000000000,2022-04-20T14:01:00.000000000Z,short,high,14064,14270.25,pt1:13857.75|pt2:13651.5,1650484740000000000,2022-04-20T19:59:00.000000000Z,14003.5,rth_close,358,60.5,121,2,119,105.75,84.75,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-04-22-1650641160000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-04-22-1650641160000000000,2022-04-22,1650641160000000000,2022-04-22T15:26:00.000000000Z,short,high,13615,13778,pt1:13452|pt2:13289,1650657540000000000,2022-04-22T19:59:00.000000000Z,13405.125,pt1_then_rth_close,273,209.875,419.75,2,417.75,275,17.5,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-04-27-1651070100000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-04-27-1651070100000000000,2022-04-27,1651070100000000000,2022-04-27T14:35:00.000000000Z,short,high,13008.75,13255.5,pt1:12762|pt2:12515.25,1651089540000000000,2022-04-27T19:59:00.000000000Z,13002.75,rth_close,324,6,12,2,10,32.5,222.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-28-1651154820000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-28-1651154820000000000,2022-04-28,1651154820000000000,2022-04-28T14:07:00.000000000Z,long,low,13130.25,13073.5,pt1:13187|pt2:13243.75,1651155360000000000,2022-04-28T14:16:00.000000000Z,13073.5,stop,9,-56.75,-113.5,2,-115.5,11.25,58.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-28-1651155420000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-28-1651155420000000000,2022-04-28,1651155420000000000,2022-04-28T14:17:00.000000000Z,long,low,13133.25,13071.5,pt1:13195|pt2:13256.75,1651156140000000000,2022-04-28T14:29:00.000000000Z,13071.5,stop,12,-61.75,-123.5,2,-125.5,53.25,69.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-04-28-1651158180000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-04-28-1651158180000000000,2022-04-28,1651158180000000000,2022-04-28T15:03:00.000000000Z,long,low,13130.5,13033,pt1:13228|pt2:13325.5,1651164300000000000,2022-04-28T16:45:00.000000000Z,13276.75,pt2,102,146.25,292.5,2,290.5,208.5,21.5,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-04-28-1651163760000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-04-28-1651163760000000000,2022-04-28,1651163760000000000,2022-04-28T16:36:00.000000000Z,long,low,13281,13095,pt1:13467|pt2:13653,1651175940000000000,2022-04-28T19:59:00.000000000Z,13465,pt1_then_rth_close,203,184,368,2,366,261.25,2.75,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-04-29-1651246920000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-04-29-1651246920000000000,2022-04-29,1651246920000000000,2022-04-29T15:42:00.000000000Z,short,high,13225.5,13434,pt1:13017|pt2:12808.5,1651262340000000000,2022-04-29T19:59:00.000000000Z,12936.875,pt1_then_rth_close,257,288.625,577.25,2,575.25,393.75,31.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-05-03-1651590900000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-05-03-1651590900000000000,2022-05-03,1651590900000000000,2022-05-03T15:15:00.000000000Z,long,low,13114.75,12967.5,pt1:13262|pt2:13409.25,1651607940000000000,2022-05-03T19:59:00.000000000Z,13090.25,rth_close,284,-24.5,-49,2,-51,69.25,119.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-03-1651590900000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-03-1651590900000000000,2022-05-03,1651590900000000000,2022-05-03T15:15:00.000000000Z,long,low,13114.75,12967.5,pt1:13262|pt2:13409.25,1651607940000000000,2022-05-03T19:59:00.000000000Z,13090.25,rth_close,284,-24.5,-49,2,-51,69.25,119.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-04-1651683240000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-04-1651683240000000000,2022-05-04,1651683240000000000,2022-05-04T16:54:00.000000000Z,long,low,13082,12881.5,pt1:13282.5|pt2:13483,1651692660000000000,2022-05-04T19:31:00.000000000Z,13382.75,pt2,157,300.75,601.5,2,599.5,406.5,143,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-05-09-1652105700000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-05-09-1652105700000000000,2022-05-09,1652105700000000000,2022-05-09T14:15:00.000000000Z,short,high,12418.75,12556,pt1:12281.5|pt2:12144.25,1652125860000000000,2022-05-09T19:51:00.000000000Z,12212.875,pt2,336,205.875,411.75,2,409.75,284.75,26.5,
opening_range_box_breakout_short,candidate-bt-mnq-12mo-2022-05-10-1652211660000000000-opening_range_box_breakout_short,bt-mnq-12mo-2022-05-10-1652211660000000000,2022-05-10,1652211660000000000,2022-05-10T19:41:00.000000000Z,short,high,12336.5,12547.75,pt1:12125.25|pt2:11914,1652212740000000000,2022-05-10T19:59:00.000000000Z,12343,rth_close,18,-6.5,-13,2,-15,21,37.75,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-16-1652709840000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-16-1652709840000000000,2022-05-16,1652709840000000000,2022-05-16T14:04:00.000000000Z,long,low,12245,12202.75,pt1:12287.25|pt2:12329.5,1652710260000000000,2022-05-16T14:11:00.000000000Z,12308.375,pt2,7,63.375,126.75,2,124.75,91,8.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-16-1652710320000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-16-1652710320000000000,2022-05-16,1652710320000000000,2022-05-16T14:12:00.000000000Z,long,low,12334.5,12202.75,pt1:12466.25|pt2:12598,1652713200000000000,2022-05-16T15:00:00.000000000Z,12202.75,stop,48,-131.75,-263.5,2,-265.5,41,142.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-16-1652717700000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-16-1652717700000000000,2022-05-16,1652717700000000000,2022-05-16T16:15:00.000000000Z,long,low,12281.75,12189.25,pt1:12374.25|pt2:12466.75,1652731140000000000,2022-05-16T19:59:00.000000000Z,12310.75,pt1_then_rth_close,224,29,58,2,56,119,70.25,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-05-16-1652724300000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-05-16-1652724300000000000,2022-05-16,1652724300000000000,2022-05-16T18:05:00.000000000Z,long,low,12359,12214.5,pt1:12503.5|pt2:12648,1652731020000000000,2022-05-16T19:57:00.000000000Z,12214.5,stop,112,-144.5,-289,2,-291,41.75,147.5,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-17-1652796960000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-17-1652796960000000000,2022-05-17,1652796960000000000,2022-05-17T14:16:00.000000000Z,long,low,12440.5,12409.75,pt1:12471.25|pt2:12502,1652797740000000000,2022-05-17T14:29:00.000000000Z,12409.75,stop,13,-30.75,-61.5,2,-63.5,26.75,36.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-17-1652801280000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-17-1652801280000000000,2022-05-17,1652801280000000000,2022-05-17T15:28:00.000000000Z,long,low,12433.75,12331.5,pt1:12536|pt2:12638.25,1652817540000000000,2022-05-17T19:59:00.000000000Z,12549.75,pt1_then_rth_close,271,116,232,2,230,145,61.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-05-17-1652813340000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-05-17-1652813340000000000,2022-05-17,1652813340000000000,2022-05-17T18:49:00.000000000Z,long,low,12535.75,12431,pt1:12640.5|pt2:12745.25,1652817540000000000,2022-05-17T19:59:00.000000000Z,12563.5,rth_close,70,27.75,55.5,2,53.5,43,29,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-18-1652885820000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-18-1652885820000000000,2022-05-18,1652885820000000000,2022-05-18T14:57:00.000000000Z,long,low,12299.25,12260,pt1:12338.5|pt2:12377.75,1652886360000000000,2022-05-18T15:06:00.000000000Z,12260,stop,9,-39.25,-78.5,2,-80.5,4.5,48,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-24-1653410160000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-24-1653410160000000000,2022-05-24,1653410160000000000,2022-05-24T16:36:00.000000000Z,long,low,11678.75,11575.75,pt1:11781.75|pt2:11884.75,1653422340000000000,2022-05-24T19:59:00.000000000Z,11781.875,pt1_then_rth_close,203,103.125,206.25,2,204.25,153,35.75,
opening_range_box_breakout_long,candidate-bt-mnq-12mo-2022-05-25-1653490260000000000-opening_range_box_breakout_long,bt-mnq-12mo-2022-05-25-1653490260000000000,2022-05-25,1653490260000000000,2022-05-25T14:51:00.000000000Z,long,low,11858.25,11707.5,pt1:12009|pt2:12159.75,1653508740000000000,2022-05-25T19:59:00.000000000Z,11979.375,pt1_then_rth_close,308,121.125,242.25,2,240.25,175,87.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-25-1653490260000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-25-1653490260000000000,2022-05-25,1653490260000000000,2022-05-25T14:51:00.000000000Z,long,low,11858.25,11707.5,pt1:12009|pt2:12159.75,1653508740000000000,2022-05-25T19:59:00.000000000Z,11979.375,pt1_then_rth_close,308,121.125,242.25,2,240.25,175,87.25,
opening_range_box_regime_long,candidate-bt-mnq-12mo-2022-05-30-1653921540000000000-opening_range_box_regime_long,bt-mnq-12mo-2022-05-30-1653921540000000000,2022-05-30,1653921540000000000,2022-05-30T14:39:00.000000000Z,long,low,12766.75,12736.5,pt1:12797|pt2:12827.25,1653928260000000000,2022-05-30T16:31:00.000000000Z,12812.125,pt2,112,45.375,90.75,2,88.75,61.5,3.75,
